Rv1460	-	K	Transcription 
Rv1461	-	O	Posttranslational modification, protein turnover, chaperones 
Rv1461	-	L	Replication, recombination and repair 
Rv1462	-	O	Posttranslational modification, protein turnover, chaperones 
Rv1463	-	O	Posttranslational modification, protein turnover, chaperones 
Rv1464	csd	E	Amino acid transport and metabolism 
Rv1465	-	C	Energy production and conversion 
Rv1466	-	R	General function prediction only 
Rv1467c	fadE15	I	Lipid transport and metabolism 
Rv1469	ctpD	P	Inorganic ion transport and metabolism 
Rv1470	trxA	C	Energy production and conversion 
Rv1471	trxB1	C	Energy production and conversion 
Rv1472	echA12	I	Lipid transport and metabolism 
Rv1473	-	R	General function prediction only 
Rv1474c	-	K	Transcription 
Rv1475c	acn	C	Energy production and conversion 
Rv1477	-	M	Cell wall/membrane/envelope biogenesis 
Rv1478	-	M	Cell wall/membrane/envelope biogenesis 
Rv1479	moxR1	R	General function prediction only 
Rv1480	-	R	General function prediction only 
Rv1481	-	R	General function prediction only 
Rv1483	fabG1	R	General function prediction only 
Rv1484	inhA	I	Lipid transport and metabolism 
Rv1485	hemH	H	Coenzyme transport and metabolism 
Rv1487	-	U	Intracellular trafficking, secretion, and vesicular transport 
Rv1488	-	O	Posttranslational modification, protein turnover, chaperones 
Rv1489A	-	I	Lipid transport and metabolism 
Rv1491c	-	S	Function unknown 
Rv1492	mutA	I	Lipid transport and metabolism 
Rv1492	mutA	I	Lipid transport and metabolism 
Rv1493	mutB	I	Lipid transport and metabolism 
Rv1493	mutB	I	Lipid transport and metabolism 
Rv1495	-	T	Signal transduction mechanisms 
Rv1496	-	E	Amino acid transport and metabolism 
Rv1497	lipL	V	Defense mechanisms 
Rv1498c	-	R	General function prediction only 
Rv1498A	-	S	Function unknown 
Rv1500	-	M	Cell wall/membrane/envelope biogenesis 
Rv1501	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1502	-	G	Carbohydrate transport and metabolism 
Rv1503c	-	M	Cell wall/membrane/envelope biogenesis 
Rv1504c	-	M	Cell wall/membrane/envelope biogenesis 
Rv1505c	-	R	General function prediction only 
Rv1506c	-	R	General function prediction only 
Rv1508A	-	M	Cell wall/membrane/envelope biogenesis 
Rv1509	-	R	General function prediction only 
Rv1511	gmdA	M	Cell wall/membrane/envelope biogenesis 
Rv1512	epiA	G	Carbohydrate transport and metabolism 
Rv1513	-	R	General function prediction only 
Rv1514c	-	M	Cell wall/membrane/envelope biogenesis 
Rv1515c	-	R	General function prediction only 
Rv1516c	-	M	Cell wall/membrane/envelope biogenesis 
Rv1518	-	M	Cell wall/membrane/envelope biogenesis 
Rv1520	-	M	Cell wall/membrane/envelope biogenesis 
Rv1521	fadD25	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1522c	mmpL12	R	General function prediction only 
Rv1523	-	R	General function prediction only 
Rv1524	-	C	Energy production and conversion 
Rv1525	wbbL2	R	General function prediction only 
Rv1526c	-	C	Energy production and conversion 
Rv1527c	pks5	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1529	fadD24	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1530	adh	R	General function prediction only 
Rv1531	-	S	Function unknown 
Rv1532c	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1533	-	R	General function prediction only 
Rv1534	-	K	Transcription 
Rv1536	ileS	J	Translation, ribosomal structure and biogenesis 
Rv1537	dinX	L	Replication, recombination and repair 
Rv1538c	ansA	J	Translation, ribosomal structure and biogenesis 
Rv1539	lspA	U	Intracellular trafficking, secretion, and vesicular transport 
Rv1540	-	J	Translation, ribosomal structure and biogenesis 
Rv1541c	lprI	R	General function prediction only 
Rv1541c	lprI	S	Function unknown 
Rv1542c	glbN	R	General function prediction only 
Rv1543	-	R	General function prediction only 
Rv1544	-	R	General function prediction only 
Rv1547	dnaE	L	Replication, recombination and repair 
Rv1549	fadD11.1	I	Lipid transport and metabolism 
Rv1550	fadD11	I	Lipid transport and metabolism 
Rv1551	plsB1	I	Lipid transport and metabolism 
Rv1552	frdA	C	Energy production and conversion 
Rv1553	frdB	C	Energy production and conversion 
Rv1554	frdC	C	Energy production and conversion 
Rv1556	-	K	Transcription 
Rv1557	mmpL6	R	General function prediction only 
Rv1559	ilvA	E	Amino acid transport and metabolism 
Rv1560	-	K	Transcription 
Rv1561	-	R	General function prediction only 
Rv1562c	treZ	G	Carbohydrate transport and metabolism 
Rv1563c	treY	G	Carbohydrate transport and metabolism 
Rv1564c	treX	G	Carbohydrate transport and metabolism 
Rv1565c	-	I	Lipid transport and metabolism 
Rv1566c	-	M	Cell wall/membrane/envelope biogenesis 
Rv1568	bioA	H	Coenzyme transport and metabolism 
Rv1569	bioF1	H	Coenzyme transport and metabolism 
Rv1570	bioD	H	Coenzyme transport and metabolism 
Rv1576c	-	R	General function prediction only 
Rv1577c	-	R	General function prediction only 
Rv1578c	-	L	Replication, recombination and repair 
Rv1582c	-	R	General function prediction only 
Rv1586c	-	L	Replication, recombination and repair 
Rv1589	bioB	H	Coenzyme transport and metabolism 
Rv1593c	-	F	Nucleotide transport and metabolism 
Rv1594	nadA	H	Coenzyme transport and metabolism 
Rv1595	nadB	H	Coenzyme transport and metabolism 
Rv1596	nadC	H	Coenzyme transport and metabolism 
Rv1597	-	R	General function prediction only 
Rv1599	hisD	E	Amino acid transport and metabolism 
Rv1600	hisC1	E	Amino acid transport and metabolism 
Rv1601	hisB	E	Amino acid transport and metabolism 
Rv1602	hisH	E	Amino acid transport and metabolism 
Rv1603	hisA	E	Amino acid transport and metabolism 
Rv1604	impA	G	Carbohydrate transport and metabolism 
Rv1605	hisF	E	Amino acid transport and metabolism 
Rv1606	hisI	E	Amino acid transport and metabolism 
Rv1607	chaA	P	Inorganic ion transport and metabolism 
Rv1608c	bcpB	O	Posttranslational modification, protein turnover, chaperones 
Rv1609	trpE	H	Coenzyme transport and metabolism 
Rv1611	trpC	E	Amino acid transport and metabolism 
Rv1612	trpB	E	Amino acid transport and metabolism 
Rv1613	trpA	E	Amino acid transport and metabolism 
Rv1614	lgt	M	Cell wall/membrane/envelope biogenesis 
Rv1615	-	S	Function unknown 
Rv1617	pykA	G	Carbohydrate transport and metabolism 
Rv1618	tesB1	I	Lipid transport and metabolism 
Rv1619	-	S	Function unknown 
Rv1620c	cydC	V	Defense mechanisms 
Rv1621c	cydD	O	Posttranslational modification, protein turnover, chaperones 
Rv1622c	cydB	C	Energy production and conversion 
Rv1623c	cydA	C	Energy production and conversion 
Rv1624c	-	S	Function unknown 
Rv1625c	cya	T	Signal transduction mechanisms 
Rv1626	-	T	Signal transduction mechanisms 
Rv1627c	-	I	Lipid transport and metabolism 
Rv1628c	-	R	General function prediction only 
Rv1629	polA	L	Replication, recombination and repair 
Rv1629	polA	L	Replication, recombination and repair 
Rv1630	rpsA	J	Translation, ribosomal structure and biogenesis 
Rv1631	coaE	H	Coenzyme transport and metabolism 
Rv1631	coaE	S	Function unknown 
Rv1632c	-	S	Function unknown 
Rv1633	uvrB	L	Replication, recombination and repair 
Rv1634	-	R	General function prediction only 
Rv1636	TB15.3	T	Signal transduction mechanisms 
Rv1637c	-	R	General function prediction only 
Rv1638	uvrA	L	Replication, recombination and repair 
Rv1638A	-	T	Signal transduction mechanisms 
Rv1639c	-	R	General function prediction only 
Rv1640c	lysS	J	Translation, ribosomal structure and biogenesis 
Rv1640c	lysS	S	Function unknown 
Rv1641	infC	J	Translation, ribosomal structure and biogenesis 
Rv1642	rpmI	J	Translation, ribosomal structure and biogenesis 
Rv1643	rplT	J	Translation, ribosomal structure and biogenesis 
Rv1644	tsnR	J	Translation, ribosomal structure and biogenesis 
Rv1645c	-	S	Function unknown 
Rv1647	-	T	Signal transduction mechanisms 
Rv1649	pheS	J	Translation, ribosomal structure and biogenesis 
Rv1650	pheT	J	Translation, ribosomal structure and biogenesis 
Rv1650	pheT	R	General function prediction only 
Rv1652	argC	E	Amino acid transport and metabolism 
Rv1653	argJ	E	Amino acid transport and metabolism 
Rv1654	argB	E	Amino acid transport and metabolism 
Rv1655	argD	E	Amino acid transport and metabolism 
Rv1656	argF	E	Amino acid transport and metabolism 
Rv1657	argR	K	Transcription 
Rv1658	argG	E	Amino acid transport and metabolism 
Rv1659	argH	E	Amino acid transport and metabolism 
Rv1660	pks10	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1661	pks7	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1662	pks8	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1663	pks17	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1664	pks9	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1665	pks11	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1666c	cyp139	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1667c	-	R	General function prediction only 
Rv1668c	-	R	General function prediction only 
Rv1670	-	S	Function unknown 
Rv1672c	-	R	General function prediction only 
Rv1673c	-	E	Amino acid transport and metabolism 
Rv1674c	-	P	Inorganic ion transport and metabolism 
Rv1674c	-	K	Transcription 
Rv1675c	-	T	Signal transduction mechanisms 
Rv1676	-	E	Amino acid transport and metabolism 
Rv1677	dsbF	C	Energy production and conversion 
Rv1679	fadE16	I	Lipid transport and metabolism 
Rv1680	-	P	Inorganic ion transport and metabolism 
Rv1681	moeX	R	General function prediction only 
Rv1683	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1683	-	I	Lipid transport and metabolism 
Rv1684	-	S	Function unknown 
Rv1685c	-	K	Transcription 
Rv1686c	-	V	Defense mechanisms 
Rv1687c	-	V	Defense mechanisms 
Rv1688	mpg	L	Replication, recombination and repair 
Rv1689	tyrS	J	Translation, ribosomal structure and biogenesis 
Rv1691	-	R	General function prediction only 
Rv1692	-	G	Carbohydrate transport and metabolism 
Rv1694	tlyA	J	Translation, ribosomal structure and biogenesis 
Rv1695	ppnK	G	Carbohydrate transport and metabolism 
Rv1696	recN	L	Replication, recombination and repair 
Rv1697	-	S	Function unknown 
Rv1699	pyrG	F	Nucleotide transport and metabolism 
Rv1700	-	R	General function prediction only 
Rv1701	xerD	L	Replication, recombination and repair 
Rv1702c	-	C	Energy production and conversion 
Rv1703c	-	R	General function prediction only 
Rv1704c	cycA	E	Amino acid transport and metabolism 
Rv1706A	-	R	General function prediction only 
Rv1707	-	P	Inorganic ion transport and metabolism 
Rv1708	-	D	Cell cycle control, cell division, chromosome partitioning 
Rv1709	-	S	Function unknown 
Rv1710	-	K	Transcription 
Rv1711	-	J	Translation, ribosomal structure and biogenesis 
Rv1712	cmk	F	Nucleotide transport and metabolism 
Rv1713	engA	R	General function prediction only 
Rv1714	-	R	General function prediction only 
Rv1715	fadB3	I	Lipid transport and metabolism 
Rv1716	-	R	General function prediction only 
Rv1717	-	G	Carbohydrate transport and metabolism 
Rv1717	-	S	Function unknown 
Rv1718	-	S	Function unknown 
Rv1719	-	K	Transcription 
Rv1720c	-	R	General function prediction only 
Rv1722	-	I	Lipid transport and metabolism 
Rv1723	-	V	Defense mechanisms 
Rv1725c	-	K	Transcription 
Rv1726	-	C	Energy production and conversion 
Rv1729c	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1730c	-	V	Defense mechanisms 
Rv1731	gabD2	C	Energy production and conversion 
Rv1732c	-	C	Energy production and conversion 
Rv1734c	-	C	Energy production and conversion 
Rv1735c	-	P	Inorganic ion transport and metabolism 
Rv1736c	narX	C	Energy production and conversion 
Rv1736c	narX	C	Energy production and conversion 
Rv1736c	narX	C	Energy production and conversion 
Rv1737c	narK2	P	Inorganic ion transport and metabolism 
Rv1739c	-	P	Inorganic ion transport and metabolism 
Rv1740	-	S	Function unknown 
Rv1741	-	S	Function unknown 
Rv1743	pknE	L	Replication, recombination and repair 
Rv1745c	idi	I	Lipid transport and metabolism 
Rv1746	pknF	L	Replication, recombination and repair 
Rv1747	-	V	Defense mechanisms 
Rv1750c	fadD1	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1751	-	C	Energy production and conversion 
Rv1752	-	R	General function prediction only 
Rv1755c	plcD	M	Cell wall/membrane/envelope biogenesis 
Rv1756c	-	L	Replication, recombination and repair 
Rv1757c	-	L	Replication, recombination and repair 
Rv1762c	-	S	Function unknown 
Rv1763	-	L	Replication, recombination and repair 
Rv1764	-	L	Replication, recombination and repair 
Rv1765c	-	K	Transcription 
Rv1765A	-	L	Replication, recombination and repair 
Rv1766	-	S	Function unknown 
Rv1767	-	S	Function unknown 
Rv1769	-	E	Amino acid transport and metabolism 
Rv1770	-	R	General function prediction only 
Rv1771	-	C	Energy production and conversion 
Rv1772	-	T	Signal transduction mechanisms 
Rv1773c	-	K	Transcription 
Rv1774	-	C	Energy production and conversion 
Rv1776c	-	K	Transcription 
Rv1777	cyp144	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1781c	malQ	G	Carbohydrate transport and metabolism 
Rv1783	-	D	Cell cycle control, cell division, chromosome partitioning 
Rv1784	-	D	Cell cycle control, cell division, chromosome partitioning 
Rv1785c	cyp143	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1786	-	C	Energy production and conversion 
Rv1796	mycP5	O	Posttranslational modification, protein turnover, chaperones 
Rv1798	-	O	Posttranslational modification, protein turnover, chaperones 
Rv1811	mgtC	S	Function unknown 
Rv1812c	-	C	Energy production and conversion 
Rv1814	erg3	I	Lipid transport and metabolism 
Rv1816	-	K	Transcription 
Rv1817	-	C	Energy production and conversion 
Rv1819c	-	R	General function prediction only 
Rv1820	ilvG	H	Coenzyme transport and metabolism 
Rv1821	secA2	U	Intracellular trafficking, secretion, and vesicular transport 
Rv1822	pgsA2	I	Lipid transport and metabolism 
Rv1823	-	S	Function unknown 
Rv1824	-	S	Function unknown 
Rv1825	-	S	Function unknown 
Rv1826	gcvH	E	Amino acid transport and metabolism 
Rv1827	cfp17	T	Signal transduction mechanisms 
Rv1828	-	K	Transcription 
Rv1829	-	S	Function unknown 
Rv1830	-	K	Transcription 
Rv1832	gcvB	E	Amino acid transport and metabolism 
Rv1832	gcvB	E	Amino acid transport and metabolism 
Rv1833c	-	R	General function prediction only 
Rv1834	-	R	General function prediction only 
Rv1835c	-	R	General function prediction only 
Rv1837c	glcB	C	Energy production and conversion 
Rv1838c	-	R	General function prediction only 
Rv1841c	-	R	General function prediction only 
Rv1842c	-	R	General function prediction only 
Rv1843c	guaB1	F	Nucleotide transport and metabolism 
Rv1843c	guaB1	R	General function prediction only 
Rv1844c	gnd1	G	Carbohydrate transport and metabolism 
Rv1845c	-	O	Posttranslational modification, protein turnover, chaperones 
Rv1846c	-	K	Transcription 
Rv1847	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1848	ureA	E	Amino acid transport and metabolism 
Rv1849	ureB	E	Amino acid transport and metabolism 
Rv1850	ureC	E	Amino acid transport and metabolism 
Rv1851	ureF	O	Posttranslational modification, protein turnover, chaperones 
Rv1852	ureG	K	Transcription 
Rv1854c	ndh	C	Energy production and conversion 
Rv1855c	-	C	Energy production and conversion 
Rv1856c	-	R	General function prediction only 
Rv1857	modA	P	Inorganic ion transport and metabolism 
Rv1858	modB	P	Inorganic ion transport and metabolism 
Rv1859	modC	P	Inorganic ion transport and metabolism 
Rv1859	modC	G	Carbohydrate transport and metabolism 
Rv1861	-	S	Function unknown 
Rv1862	adhA	R	General function prediction only 
Rv1863c	-	R	General function prediction only 
Rv1864c	-	S	Function unknown 
Rv1865c	-	R	General function prediction only 
Rv1866	-	C	Energy production and conversion 
Rv1867	-	I	Lipid transport and metabolism 
Rv1868	-	G	Carbohydrate transport and metabolism 
Rv1869c	-	R	General function prediction only 
Rv1872c	lldD2	C	Energy production and conversion 
Rv1873	-	S	Function unknown 
Rv1876	bfrA	P	Inorganic ion transport and metabolism 
Rv1877	-	R	General function prediction only 
Rv1878	glnA3	E	Amino acid transport and metabolism 
Rv1879	-	R	General function prediction only 
Rv1880c	cyp140	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1882c	-	R	General function prediction only 
Rv1885c	-	E	Amino acid transport and metabolism 
Rv1886c	fbpB	R	General function prediction only 
Rv1888A	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1889c	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1890c	-	S	Function unknown 
Rv1894c	-	R	General function prediction only 
Rv1895	-	R	General function prediction only 
Rv1896c	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1897c	-	J	Translation, ribosomal structure and biogenesis 
Rv1898	-	S	Function unknown 
Rv1899c	lppD	R	General function prediction only 
Rv1900c	lipJ	R	General function prediction only 
Rv1900c	lipJ	T	Signal transduction mechanisms 
Rv1901	cinA	R	General function prediction only 
Rv1901	cinA	R	General function prediction only 
Rv1902c	nanT	R	General function prediction only 
Rv1903	-	S	Function unknown 
Rv1904	-	T	Signal transduction mechanisms 
Rv1905c	aao	E	Amino acid transport and metabolism 
Rv1908c	katG	P	Inorganic ion transport and metabolism 
Rv1909c	furA	P	Inorganic ion transport and metabolism 
Rv1910c	-	R	General function prediction only 
Rv1911c	lppC	R	General function prediction only 
Rv1912c	fadB5	R	General function prediction only 
Rv1913	-	R	General function prediction only 
Rv1915	aceAa	C	Energy production and conversion 
Rv1916	aceAb	C	Energy production and conversion 
Rv1920	-	I	Lipid transport and metabolism 
Rv1921c	lppF	F	Nucleotide transport and metabolism 
Rv1922	-	V	Defense mechanisms 
Rv1923	lipD	V	Defense mechanisms 
Rv1925	fadD31	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1927	-	S	Function unknown 
Rv1928c	-	R	General function prediction only 
Rv1930c	-	R	General function prediction only 
Rv1931c	-	K	Transcription 
Rv1931c	-	K	Transcription 
Rv1932	tpx	O	Posttranslational modification, protein turnover, chaperones 
Rv1933c	fadE18	I	Lipid transport and metabolism 
Rv1934c	fadE17	I	Lipid transport and metabolism 
Rv1935c	echA13	I	Lipid transport and metabolism 
Rv1936	-	C	Energy production and conversion 
Rv1937	-	C	Energy production and conversion 
Rv1937	-	C	Energy production and conversion 
Rv1938	ephB	R	General function prediction only 
Rv1939	-	R	General function prediction only 
Rv1940	ribA1	H	Coenzyme transport and metabolism 
Rv1940	ribA1	H	Coenzyme transport and metabolism 
Rv1941	-	R	General function prediction only 
Rv1942c	-	T	Signal transduction mechanisms 
Rv1944c	-	U	Intracellular trafficking, secretion, and vesicular transport 
Rv1953	-	R	General function prediction only 
Rv1955	-	S	Function unknown 
Rv1956	-	K	Transcription 
Rv1959c	-	R	General function prediction only 
Rv1960c	-	K	Transcription 
Rv1962c	-	R	General function prediction only 
Rv1963c	mce3R	K	Transcription 
Rv1964	yrbE3A	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1965	yrbE3B	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1966	mce3A	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1967	mce3B	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1968	mce3C	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1969	mce3D	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1970	lprM	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1971	mce3F	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv1977	-	O	Posttranslational modification, protein turnover, chaperones 
Rv1978	-	R	General function prediction only 
Rv1979c	-	E	Amino acid transport and metabolism 
Rv1981c	nrdF	F	Nucleotide transport and metabolism 
Rv1982c	-	S	Function unknown 
Rv1985c	-	K	Transcription 
Rv1986	-	R	General function prediction only 
Rv1988	-	J	Translation, ribosomal structure and biogenesis 
Rv1989c	-	S	Function unknown 
Rv1990c	-	K	Transcription 
Rv1990A	-	R	General function prediction only 
Rv1991c	-	T	Signal transduction mechanisms 
Rv1992c	ctpG	P	Inorganic ion transport and metabolism 
Rv1994c	-	K	Transcription 
Rv1995	-	S	Function unknown 
Rv1996	-	T	Signal transduction mechanisms 
Rv1997	ctpF	P	Inorganic ion transport and metabolism 
Rv1998c	-	G	Carbohydrate transport and metabolism 
Rv1999c	-	E	Amino acid transport and metabolism 
Rv2000	-	R	General function prediction only 
Rv2000	-	E	Amino acid transport and metabolism 
Rv2001	-	I	Lipid transport and metabolism 
Rv2002	fabG3	R	General function prediction only 
Rv2003c	-	R	General function prediction only 
Rv2004c	-	R	General function prediction only 
Rv2004c	-	S	Function unknown 
Rv2005c	-	T	Signal transduction mechanisms 
Rv2006	otsB1	R	General function prediction only 
Rv2006	otsB1	G	Carbohydrate transport and metabolism 
Rv2006	otsB1	G	Carbohydrate transport and metabolism 
Rv2007c	fdxA	C	Energy production and conversion 
Rv2008c	-	R	General function prediction only 
Rv2008c	-	J	Translation, ribosomal structure and biogenesis 
Rv2009	-	K	Transcription 
Rv2010	-	R	General function prediction only 
Rv2011c	-	K	Transcription 
Rv2012	-	R	General function prediction only 
Rv2013	-	L	Replication, recombination and repair 
Rv2014	-	L	Replication, recombination and repair 
Rv2017	-	K	Transcription 
Rv2017	-	E	Amino acid transport and metabolism 
Rv2018	-	S	Function unknown 
Rv2020c	-	R	General function prediction only 
Rv2021c	-	K	Transcription 
Rv2022c	-	S	Function unknown 
Rv2024c	-	R	General function prediction only 
Rv2025c	-	P	Inorganic ion transport and metabolism 
Rv2026c	-	T	Signal transduction mechanisms 
Rv2027c	-	T	Signal transduction mechanisms 
Rv2027c	-	T	Signal transduction mechanisms 
Rv2028c	-	T	Signal transduction mechanisms 
Rv2029c	pfkB	G	Carbohydrate transport and metabolism 
Rv2030c	-	R	General function prediction only 
Rv2030c	-	R	General function prediction only 
Rv2031c	hspX	O	Posttranslational modification, protein turnover, chaperones 
Rv2032	acg	C	Energy production and conversion 
Rv2034	-	K	Transcription 
Rv2037c	-	R	General function prediction only 
Rv2038c	-	G	Carbohydrate transport and metabolism 
Rv2039c	-	G	Carbohydrate transport and metabolism 
Rv2040c	-	G	Carbohydrate transport and metabolism 
Rv2041c	-	G	Carbohydrate transport and metabolism 
Rv2043c	pncA	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2045c	lipT	I	Lipid transport and metabolism 
Rv2046	lppI	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2047c	-	G	Carbohydrate transport and metabolism 
Rv2047c	-	G	Carbohydrate transport and metabolism 
Rv2048c	pks12	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2051c	ppm1	M	Cell wall/membrane/envelope biogenesis 
Rv2051c	ppm1	M	Cell wall/membrane/envelope biogenesis 
Rv2052c	-	R	General function prediction only 
Rv2054	-	Q	Secondary metabolites biosynthesis, transport and catabolism 
Rv2055c	rpsR	J	Translation, ribosomal structure and biogenesis 
Rv2056c	rpsN	J	Translation, ribosomal structure and biogenesis 
Rv2057c	rpmG	J	Translation, ribosomal structure and biogenesis 
Rv2058c	rpmB	J	Translation, ribosomal structure and biogenesis 
Rv2059	-	P	Inorganic ion transport and metabolism 
Rv2060	-	P	Inorganic ion transport and metabolism 
Rv2061c	-	R	General function prediction only 
Rv2062c	cobN	H	Coenzyme transport and metabolism 
Rv2064	cobG	P	Inorganic ion transport and metabolism 
Rv2065	cobH	H	Coenzyme transport and metabolism 
Rv2066	cobI	H	Coenzyme transport and metabolism 
Rv2066	cobI	H	Coenzyme transport and metabolism 
Rv2067c	-	R	General function prediction only 
Rv2068c	blaC	V	Defense mechanisms 
Rv2069	sigC	K	Transcription 
Rv2070c	cobK	H	Coenzyme transport and metabolism 
Rv2071c	cobM	H	Coenzyme transport and metabolism 
Rv2072c	cobL	H	Coenzyme transport and metabolism 
Rv2072c	cobL	H	Coenzyme transport and metabolism 
Rv2073c	-	R	General function prediction only 
Rv2086	-	L	Replication, recombination and repair 
Rv2087	-	L	Replication, recombination and repair 
Rv2088	pknJ	L	Replication, recombination and repair 
Rv2089c	pepE	E	Amino acid transport and metabolism 
Rv2090	-	L	Replication, recombination and repair 
Rv2092c	helY	L	Replication, recombination and repair 
Rv2093c	tatC	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2094c	tatA	U	Intracellular trafficking, secretion, and vesicular transport 
Rv2095c	-	K	Transcription 
Rv2096c	-	K	Transcription 
Rv2101	helZ	L	Replication, recombination and repair 
Rv2102	-	S	Function unknown 
Rv2103c	-	R	General function prediction only 
Rv2103c	-	R	General function prediction only 
Rv2105	-	L	Replication, recombination and repair 
Rv2106	-	L	Replication, recombination and repair 
Rv2109c	prcA	O	Posttranslational modification, protein turnover, chaperones 
Rv2110c	prcB	O	Posttranslational modification, protein turnover, chaperones 
Rv2115c	-	O	Posttranslational modification, protein turnover, chaperones 
Rv2117	-	S	Function unknown 
Rv2118c	-	J	Translation, ribosomal structure and biogenesis 
Rv2119	-	L	Replication, recombination and repair 
Rv2120c	-	S	Function unknown 
Rv2121c	hisG	E	Amino acid transport and metabolism 
Rv2122c	hisE	E	Amino acid transport and metabolism 
Rv2124c	metH	E	Amino acid transport and metabolism 
Rv2124c	metH	E	Amino acid transport and metabolism 
Rv2125	-	R	General function prediction only 
Rv2127	ansP1	E	Amino acid transport and metabolism 
Rv2129c	-	R	General function prediction only 
Rv2130c	cysS	J	Translation, ribosomal structure and biogenesis 
Rv2131c	cysQ	P	Inorganic ion transport and metabolism 
Rv2135c	-	G	Carbohydrate transport and metabolism 
Rv2136c	uppP	V	Defense mechanisms 
Rv2139	pyrD	F	Nucleotide transport and metabolism 
Rv2140c	TB18.6	R	General function prediction only 
Rv2141c	-	E	Amino acid transport and metabolism 
Rv2143	-	R	General function prediction only 
Rv2145c	wag31	D	Cell cycle control, cell division, chromosome partitioning 
Rv2146c	-	S	Function unknown 
Rv2147c	-	S	Function unknown 
Rv2148c	-	R	General function prediction only 
Rv2149c	yfiH	S	Function unknown 
Rv2150c	ftsZ	D	Cell cycle control, cell division, chromosome partitioning 
Rv2151c	ftsQ	M	Cell wall/membrane/envelope biogenesis 
Rv2152c	murC	M	Cell wall/membrane/envelope biogenesis 
Rv2153c	murG	M	Cell wall/membrane/envelope biogenesis 
Rv2154c	ftsW	D	Cell cycle control, cell division, chromosome partitioning 
Rv2155c	murD	M	Cell wall/membrane/envelope biogenesis 
Rv2156c	mraY	M	Cell wall/membrane/envelope biogenesis 
Rv2157c	murF	M	Cell wall/membrane/envelope biogenesis 
Rv2158c	murE	M	Cell wall/membrane/envelope biogenesis 
Rv2160A	-	K	Transcription 
Rv2161c	-	C	Energy production and conversion 
Rv2163c	pbpB	M	Cell wall/membrane/envelope biogenesis 
Rv2165c	mraW	M	Cell wall/membrane/envelope biogenesis 
Rv2166c	-	S	Function unknown 
Rv2167c	-	L	Replication, recombination and repair 
Rv2168c	-	L	Replication, recombination and repair 
Rv2170	-	R	General function prediction only 
Rv2173	idsA2	H	Coenzyme transport and metabolism 
Rv2176	pknL	L	Replication, recombination and repair 
Rv2177c	-	L	Replication, recombination and repair 
Rv2178c	aroG	E	Amino acid transport and metabolism 
Rv2182c	-	I	Lipid transport and metabolism 
Rv2184c	-	P	Inorganic ion transport and metabolism 
Rv2187	fadD15	I	Lipid transport and metabolism 
Rv2188c	-	M	Cell wall/membrane/envelope biogenesis 
Rv2190c	-	M	Cell wall/membrane/envelope biogenesis 
Rv2191	-	L	Replication, recombination and repair 
Rv2191	-	L	Replication, recombination and repair 
Rv2192c	trpD	E	Amino acid transport and metabolism 
Rv2193	ctaE	C	Energy production and conversion 
Rv2194	qcrC	C	Energy production and conversion 
Rv2195	qcrA	C	Energy production and conversion 
Rv2196	qcrB	C	Energy production and conversion 
Rv2200c	ctaC	C	Energy production and conversion 
Rv2201	asnB	E	Amino acid transport and metabolism 
Rv2202c	cbhK	G	Carbohydrate transport and metabolism 
Rv2204c	-	S	Function unknown 
Rv2205c	-	G	Carbohydrate transport and metabolism 
